电磁学,稳恒电流,闭合电路的欧姆定律,动态电路分析,,
电磁学,稳恒电流,闭合电路的欧姆定律,故障电路分析,,
电磁学,稳恒电流,闭合电路的欧姆定律,含容电路分析,,
电磁学,稳恒电流,闭合电路的欧姆定律,实验：电源电动势和内阻的测量,,
电磁学,稳恒电流,闭合电路的欧姆定律,实验：练习使用多用电表,,
电磁学,稳恒电流,闭合电路的欧姆定律,黑箱问题,,
电磁学,稳恒电流,简单逻辑电路,门电路,,
电磁学,稳恒电流,简单逻辑电路,常用的逻辑电路,,
电磁学,磁场,磁现象和磁场,磁场与磁感线,生活中的磁现象、磁性和磁极,
电磁学,磁场,磁现象和磁场,磁场与磁感线,磁感线的概念与特征,
电磁学,磁场,磁现象和磁场,磁场与磁感线,地磁场及其磁感线分布,
电磁学,磁场,磁现象和磁场,磁场与磁感线,分析磁感线与电场线的异同点,
电磁学,磁场,磁现象和磁场,磁场与磁感线,由小磁针的偏转判断磁场的分布,
电磁学,磁场,磁现象和磁场,磁感应强度,,
电磁学,磁场,磁现象和磁场,几种常见的磁场,磁感线与小磁针的偏转,
电磁学,磁场,磁现象和磁场,几种常见的磁场,条形磁铁和蹄形磁铁,
电磁学,磁场,磁现象和磁场,几种常见的磁场,匀强磁场,
电磁学,磁场,磁现象和磁场,磁通量,,
电磁学,磁场,磁现象和磁场,电流的磁效应,奥斯特实验与安培定则,
电磁学,磁场,磁现象和磁场,电流的磁效应,直线电流周围的磁场,
电磁学,磁场,磁现象和磁场,电流的磁效应,环形电流和通电螺线管周围的磁场,
电磁学,磁场,磁现象和磁场,安培分子电流假说,,
电磁学,磁场,安培力,安培力的方向,,
电磁学,磁场,安培力,安培力的大小,,
电磁学,磁场,安培力,磁电式电流表的原理,,
电磁学,磁场,安培力,磁力矩,,
电磁学,磁场,洛伦兹力,洛伦兹的方向,,
电磁学,磁场,洛伦兹力,洛伦兹力的公式及简单计算,,
电磁学,磁场,洛伦兹力,推导洛伦兹力与安培力的关系,,
电磁学,磁场,洛伦兹力,带电粒子在地磁场作用下的偏转方向,,
电磁学,磁场,洛伦兹力,洛伦兹力在科技和生活中的应用,,
电磁学,磁场,带电粒子在磁场中的运动,带电粒子在匀强磁场中运动,带电粒子在匀强磁场中的圆周运动：半径与周期公式,
电磁学,磁场,带电粒子在磁场中的运动,带电粒子在匀强磁场中运动,带电粒子在磁场中做圆周运动的相关计算,
电磁学,磁场,带电粒子在磁场中的运动,带电粒子（或微粒）在非匀强磁场中的运动,,
电磁学,磁场,带电粒子在磁场中的运动,带电粒子在有边界磁场中运动,带电粒子在直边界磁场中运动,
电磁学,磁场,带电粒子在磁场中的运动,带电粒子在有边界磁场中运动,带电粒子在弧形边界磁场中运动,
电磁学,磁场,带电粒子在磁场中的运动,带电粒子在有边界磁场中运动,根据粒子运动确定磁场区域的范围,
电磁学,磁场,带电粒子在磁场中的运动,带电粒子在磁场中运动的多解问题,带电粒子电性不确定形成的多解,
电磁学,磁场,带电粒子在磁场中的运动,带电粒子在磁场中运动的多解问题,磁场方向的不确定形成的多解,
电磁学,磁场,带电粒子在磁场中的运动,带电粒子在磁场中运动的多解问题,临界状态的不唯一形成多解,
电磁学,磁场,带电粒子在复合场中的运动,速度选择器,,
电磁学,磁场,带电粒子在复合场中的运动,质谱仪,,
电磁学,磁场,带电粒子在复合场中的运动,磁流体发电机,,
电磁学,磁场,带电粒子在复合场中的运动,电磁流量计,,
电磁学,磁场,带电粒子在复合场中的运动,霍尔元件,,
电磁学,磁场,带电粒子在复合场中的运动,回旋加速器,,
电磁学,磁场,带电粒子在复合场中的运动,带电粒子在电磁组合场中的运动,粒子由磁场进入电场,
电磁学,磁场,带电粒子在复合场中的运动,带电粒子在电磁组合场中的运动,粒子由电场进入磁场,
电磁学,磁场,带电粒子在复合场中的运动,带电粒子在电磁组合场中的运动,粒子在电场和磁场中的往复运动,
电磁学,磁场,带电粒子在复合场中的运动,带电粒子在复合场中的运动,,
电磁学,电磁感应,电磁感应现象,电磁感应的发现过程,,
电磁学,电磁感应,电磁感应现象,探究感应电流产生的条件,,
电磁学,电磁感应,感应电流方向的判断,右手定则,右手定则的表述,
电磁学,电磁感应,感应电流方向的判断,右手定则,判断导体切割磁感线中的电流方向,
电磁学,电磁感应,感应电流方向的判断,右手定则,右手定则的灵活应用,
电磁学,电磁感应,感应电流方向的判断,楞次定律,楞次定律的表述,
电磁学,电磁感应,感应电流方向的判断,楞次定律,增反减同,
电磁学,电磁感应,感应电流方向的判断,楞次定律,来拒去留,
电磁学,电磁感应,感应电流方向的判断,楞次定律,增缩减扩,
电磁学,电磁感应,感应电流方向的判断,楞次定律,楞次定律重要结论的推广应用,
电磁学,电磁感应,法拉第电磁感应定律,法拉第电磁感应定律,,
电磁学,电磁感应,法拉第电磁感应定律,动生电动势,导体棒切割磁感线产生的动生电动势,
电磁学,电磁感应,法拉第电磁感应定律,动生电动势,含有导体棒切割磁感线的电路,
电磁学,电磁感应,法拉第电磁感应定律,动生电动势,线圈穿过磁场边界的电路,
电磁学,电磁感应,法拉第电磁感应定律,动生电动势,用等效导体棒分析电磁流量计,
电磁学,电磁感应,法拉第电磁感应定律,感生电动势,已知磁感应强度随时间的变化的关系式求电动势,
电磁学,电磁感应,法拉第电磁感应定律,感生电动势,由B-t图象计算感生电动势的大小,
电磁学,电磁感应,法拉第电磁感应定律,感生电动势,感生电动势产生的环形电场对小球的加速作用,
电磁学,电磁感应,法拉第电磁感应定律,感生电动势,感生电动势与动生电动势并存,
电磁学,电磁感应,电磁感应中的能量转化,线框进出磁场类问题,线框进出磁场产生的等效电路计算,
电磁学,电磁感应,电磁感应中的能量转化,线框进出磁场类问题,描绘线框两点间电势差的U-t图象,
电磁学,电磁感应,电磁感应中的能量转化,线框进出磁场类问题,描绘线框进出磁场区域的I-t图象,
电磁学,电磁感应,电磁感应中的能量转化,线框进出磁场类问题,判断线框进出磁场区域的a-t图象,
电磁学,电磁感应,电磁感应中的能量转化,线框进出磁场类问题,求线框进出磁场时电阻上生热,
电磁学,电磁感应,电磁感应中的能量转化,线框进出磁场类问题,求线框进出磁场时通过导体截面的电量,
电磁学,电磁感应,电磁感应中的能量转化,导体棒在导轨上运动问题,作用的导体棒在导轨上运动的电动势、安培力、电流、路端电压,
电磁学,电磁感应,电磁感应中的能量转化,导体棒在导轨上运动问题,导体棒进出磁场区域的加速度变化,
电磁学,电磁感应,电磁感应中的能量转化,导体棒在导轨上运动问题,计算导轨切割磁感线电路中产生的热量,
电磁学,电磁感应,电磁感应中的能量转化,导体棒在导轨上运动问题,求导体棒运动过程中通过其截面的电量,
电磁学,电磁感应,电磁感应中的能量转化,导体棒在导轨上运动问题,根据I-t图象判断导体棒的运动情况,
电磁学,电磁感应,电磁感应中的能量转化,导体棒在导轨上运动问题,导体棒在不受拉力时运动的位移与速度的关系,
电磁学,电磁感应,电磁感应中的能量转化,导体棒在导轨上运动问题,双棒切割磁感线时，符合动量守恒的情况,
电磁学,电磁感应,电磁感应中的能量转化,导体棒在导轨上运动问题,双杆在不等宽导轨上运动问题,
电磁学,电磁感应,电磁感应中的能量转化,电磁感应与电路的综合问题,,
电磁学,电磁感应,自感和涡流,自感与互感,,
电磁学,电磁感应,自感和涡流,涡流,,
电磁学,电磁感应,自感和涡流,电磁阻尼 电磁驱动,,
电磁学,交变电流,交变电流,交变电流,,
电磁学,交变电流,交变电流,交变电流的产生,,
电磁学,交变电流,描述交变电流的物理量,交流电的图像,,
电磁学,交变电流,描述交变电流的物理量,交流电的频率和峰值,,
电磁学,交变电流,描述交变电流的物理量,交变电流的瞬时值,正弦式交变电流瞬时值的表达式及其推导,
电磁学,交变电流,描述交变电流的物理量,交变电流的瞬时值,正弦交流电的I-t图像,
电磁学,交变电流,描述交变电流的物理量,交变电流的瞬时值,各物理量改变对正弦交流电的影响,
电磁学,交变电流,描述交变电流的物理量,交变电流的瞬时值,交变电流的相位和相位差,
电磁学,交变电流,描述交变电流的物理量,交变电流的瞬时值,从不同位置开始计时交变电流的表达式,
电磁学,交变电流,描述交变电流的物理量,交变电流的瞬时值,根据线圈位置计算交变电流的瞬时值,
电磁学,交变电流,描述交变电流的物理量,交变电流的瞬时值,计算小灯泡的发光时间和次数,
电磁学,交变电流,描述交变电流的物理量,交变电流的有效值,有效值的定义、一般交流电的有效值,
电磁学,交变电流,描述交变电流的物理量,交变电流的有效值,正弦式交流电的电动势和电流有效值,
电磁学,交变电流,描述交变电流的物理量,交变电流的有效值,有效值读取交流电表示数的含义,
电磁学,交变电流,描述交变电流的物理量,交变电流的有效值,根据有效值计算交流电路中的电功、电功率和焦耳热,
电磁学,交变电流,描述交变电流的物理量,交变电流的有效值,用电器铭牌上的额定电压与额定功率,
电磁学,交变电流,描述交变电流的物理量,交变电流的有效值,交变电流在家庭电路及家用电器中的应用,
电磁学,交变电流,描述交变电流的物理量,交变电流的有效值,根据图象判定交流电的峰值和有效值,
电磁学,交变电流,描述交变电流的物理量,交变电流的平均值,,
电磁学,交变电流,电感和电容对交变电流的影响,电感器对交变电流的影响,电感器在直流电路和交流电路的作用,
电磁学,交变电流,电感和电容对交变电流的影响,电感器对交变电流的影响,电感器的感抗,
电磁学,交变电流,电感和电容对交变电流的影响,电感器对交变电流的影响,低频扼流圈与高频扼流圈,
电磁学,交变电流,电感和电容对交变电流的影响,电感器对交变电流的影响,电感器在电子技术中的应用,
电磁学,交变电流,电感和电容对交变电流的影响,电容器对交变电流的影响,电容器对交流电的导通和阻碍作用,
电磁学,交变电流,电感和电容对交变电流的影响,电容器对交变电流的影响,电容器的容抗,
电磁学,交变电流,电感和电容对交变电流的影响,电容器对交变电流的影响,电容器在电子技术中的应用,
电磁学,交变电流,电感和电容对交变电流的影响,电容器对交变电流的影响,频率改变对交流电路中小灯泡亮度的影响,
电磁学,交变电流,电感和电容对交变电流的影响,电容器对交变电流的影响,含有电感器和电容器的滤波电路,
电磁学,交变电流,变压器,变压器的原理,变压器原理与结构,
电磁学,交变电流,变压器,变压器的原理,理想变压器两端电压与匝数的关系,
电磁学,交变电流,变压器,变压器的原理,理想变压器两端功率的计算,
电磁学,交变电流,变压器,变压器的原理,理想变压器原副线圈的电流关系及其推导,
电磁学,交变电流,变压器,变压器的原理,变压器两端电路的动态分析,
电磁学,交变电流,变压器,变压器的原理,结合图象计算变压器两端的电表示数,
电磁学,交变电流,变压器,变压器的原理,变压器原副线圈频率和相位的关系,
电磁学,交变电流,变压器,变压器的应用,自耦变压器,
电磁学,交变电流,变压器,变压器的应用,电压互感器,
电磁学,交变电流,变压器,变压器的应用,电流互感器,
电磁学,交变电流,变压器,远距离输电,升压变压器和降压变压器,
电磁学,交变电流,变压器,远距离输电,影响输电损耗的因素,
电磁学,交变电流,变压器,远距离输电,高压输电的原理与优点,
电磁学,交变电流,变压器,远距离输电,远距离输电在导线上损失功率的计算,
电磁学,交变电流,变压器,远距离输电,降压变压器原线圈电压的计算,
电磁学,交变电流,变压器,远距离输电,用户端功率改变判断输电线路中物理量变化,
电磁学,交变电流,变压器,远距离输电,计算用户端用电器的数量,
电磁学,传感器,传感器及其元件,,,
电磁学,传感器,传感器的应用,,,
电磁学,传感器,传感器的应用实验,,,
热学,分子动理论,物质是由大量分子组成的,,,
热学,分子动理论,阿伏加德罗常数,,,
热学,分子动理论,分子的大小,,,
热学,分子动理论,实验：油膜法估测分子的直径,,,
热学,分子动理论,扩散现象,,,
热学,分子动理论,布朗运动,,,
热学,分子动理论,分子热运动,,,
热学,分子动理论,分子间的相互作用力,分子间存在间隙,,
热学,分子动理论,分子间的相互作用力,分子存在相互作用力的实例,,
热学,分子动理论,分子间的相互作用力,分子间的引力、斥力合力与距离的关系图像,,
热学,分子动理论,分子势能,分子势能随间距的变化E-r图,,
热学,分子动理论,分子势能,分子势能为负值及其解释,,
热学,分子动理论,分子势能,类比弹簧模型分析两分子势能的变化,,
热学,分子动理论,分子势能,对比两个电荷间电势能和动能的变化,,
热学,分子动理论,温度和温标,,,
热学,分子动理论,物体的内能,理解内能的概念,,
热学,分子动理论,物体的内能,内能与机械能的区别,,
热学,分子动理论,物体的内能,改变内能的两种方式,,
热学,理想气体,气体的状态参量,,,
热学,理想气体,气体的等温变化,理解玻意耳定律,,
热学,理想气体,气体的等温变化,气体等温变化的图象,,
热学,理想气体,气体的等温变化,应用波意耳定律解决实际问题,,
热学,理想气体,气体的等容变化,理解查理定理,,
热学,理想气体,气体的等容变化,气体等容变化的图象,,
热学,理想气体,气体的等容变化,应用查理定律解决实际问题,,
热学,理想气体,气体的等压变化,理解盖吕萨克定理,,
热学,理想气体,气体的等压变化,气体等压变化的图象,,
热学,理想气体,气体的等压变化,应用盖吕萨克定律解决实际问题,,
热学,理想气体,理想气体状态方程,理想气体的状态方程及各物理量的含义,,
热学,理想气体,理想气体状态方程,应用理想气体状态方程处理实际问题,,
热学,理想气体,气体分子热运动的特点,,,
热学,理想气体,气体温度的微观意义、气体分子速率分布图像,,,
热学,理想气体,气体压强的微观意义,,,
热学,物态和物态变化,固体,,,
热学,物态和物态变化,液体,,,
热学,物态和物态变化,饱和汽和饱和汽压,,,
热学,物态和物态变化,物态变化,,,
热学,热力学定律,热力学第一定律,理解热力学第一定律的表述和表达式,,
热学,热力学定律,热力学第一定律,判断系统吸放热、做功情况和内能变化情况,,
热学,热力学定律,热力学第一定律,计算系统内能改变、吸放热及做功,,
热学,热力学定律,能量守恒定律,能量守恒定律的内容,,
热学,热力学定律,能量守恒定律,第一类永动机对于热力学第一定律的违反,,
热学,热力学定律,能量守恒定律,能量守恒定律在科技中的应用,,
热学,热力学定律,热力学第二定律,热力学第二定律两种表述,,
热学,热力学定律,热力学第二定律,第二类永动机违背了热力学第二定律,,
热学,热力学定律,热力学第二定律,热力学第二定律的微观意义,,
热学,热力学定律,热力学第二定律,熵和熵增加原理,,
热学,热力学定律,热力学第三定律,,,
热学,热力学定律,能源与可持续发展,能源与环境,,
热学,热力学定律,能源与可持续发展,新能源开发,,
热学,热机、制冷机,热机原理与热机效率,,,
热学,热机、制冷机,内燃机原理,,,
热学,热机、制冷机,汽轮机与发电机,,,
热学,热机、制冷机,制冷机原理,,,
热学,热机、制冷机,电冰箱与空调,,,
光学,几何光学,光的直线传播与反射,光沿直线传播,,
光学,几何光学,光的直线传播与反射,光的反射,,
光学,几何光学,光的折射,光的折射定律,光的折射现象、光路的可逆性,
光学,几何光学,光的折射,光的折射定律,光的折射定律、折射率,
光学,几何光学,光的折射,光的折射定律,根据反射与折射定律画出光路图,
光学,几何光学,光的折射,光的折射定律,折射率的波长表达式和速度表达式,
光学,几何光学,光的折射,实验：测定玻璃砖折射率,,
光学,几何光学,全反射,全反射现象,全反射现象的光路图,
光学,几何光学,全反射,全反射现象,全反射光束的能量分析,
光学,几何光学,全反射,全反射的条件,光疏介质和光密介质,
光学,几何光学,全反射,全反射的条件,发生全反射的条件、临界角,
光学,几何光学,全反射,全反射的条件,根据全反射条件判断光能否发生全发射,
光学,几何光学,全反射,全反射的条件,折射和全反射的综合问题,
光学,几何光学,全反射,全反射的条件,根据条件画出全反射的光路图,
光学,几何光学,全反射,全反射的应用,全反射棱镜,
光学,几何光学,全反射,全反射的应用,光导纤维,
光学,物理光学,光的干涉,双缝干涉,,
光学,物理光学,光的干涉,实验：用双缝干涉测光的波长,,
光学,物理光学,光的干涉,薄膜干涉,,
光学,物理光学,光的衍射,衍射图样,,
光学,物理光学,光的衍射,衍射条件,,
光学,物理光学,光的颜色与色散,光的颜色,,
光学,物理光学,光的颜色与色散,三棱镜色散,,
光学,物理光学,光的偏振,偏振现象及其解释,,
光学,物理光学,光的偏振,偏振的应用,,
光学,物理光学,激光,激光的原理和产生条件,,
光学,物理光学,激光,激光的特点及其应用,,
光学,物理光学,电磁波,电磁波的发现与应用,,
光学,物理光学,电磁波,电磁波谱,,
近代物理,波粒二象性,能量的量子化,黑体与黑体辐射,,
近代物理,波粒二象性,能量的量子化,能量子,,
近代物理,波粒二象性,光电效应,光电效应的规律,光电效应现象及其解释,
近代物理,波粒二象性,光电效应,光电效应的规律,光电效应的极限频率,
近代物理,波粒二象性,光电效应,光电效应的规律,影响光电流大小的因素,
近代物理,波粒二象性,光电效应,光电效应的规律,光电子的最大初速度,
近代物理,波粒二象性,光电效应,光电效应的规律,光电效应的瞬时性,
近代物理,波粒二象性,光电效应,光子说,爱因斯坦光子说的内容及其对光电效应的解释,
近代物理,波粒二象性,光电效应,光子说,光子能量的公式,
近代物理,波粒二象性,光电效应,光子说,爱因斯坦光电效应方程,
近代物理,波粒二象性,光电效应,光子说,光电效应方程的函数图象,
近代物理,波粒二象性,光电效应,用光电管研究光电效应,,
近代物理,波粒二象性,康普顿效应,康普顿效应的现象及其解释,,
近代物理,波粒二象性,康普顿效应,光子的动量及其公式,,
近代物理,波粒二象性,物质的波粒二象性,光的波粒二象性,,
近代物理,波粒二象性,物质的波粒二象性,德布罗意波,,
近代物理,波粒二象性,物质的波粒二象性,概率波,,
近代物理,波粒二象性,物质的波粒二象性,不确定性关系,,
近代物理,原子结构,电子的发现,,,
近代物理,原子结构,核式结构模型,α粒子散射实验,,
近代物理,原子结构,核式结构模型,原子的核式结构,,
近代物理,原子结构,玻尔的原子模型,光谱分析,,
近代物理,原子结构,玻尔的原子模型,氢原子光谱,,
近代物理,原子结构,玻尔的原子模型,玻尔原子理论及其局限性,玻尔原子理论的基本假设,
近代物理,原子结构,玻尔的原子模型,玻尔原子理论及其局限性,基态、激发态、跃迁、电离,
近代物理,原子结构,玻尔的原子模型,玻尔原子理论及其局限性,氢原子能级图,
近代物理,原子结构,玻尔的原子模型,玻尔原子理论及其局限性,计算电子跃迁中释放的光子频率种数,
近代物理,原子结构,玻尔的原子模型,玻尔原子理论及其局限性,计算电子跃迁时吸收或释放光子的频率和波长,
近代物理,原子结构,玻尔的原子模型,玻尔原子理论及其局限性,波尔理论的局限性,
近代物理,原子核,原子核的组成,天然放射现象,,
近代物理,原子核,原子核的组成,原子核的组成,,
近代物理,原子核,放射性元素衰变,原子核的衰变,,
近代物理,原子核,放射性元素衰变,半衰期,,
近代物理,原子核,放射性元素衰变,原子核的人工转变,,
近代物理,原子核,放射性元素衰变,探测射线的方法,,
近代物理,原子核,放射性元素衰变,放射性的应用与防护,,
近代物理,原子核,核力与结合能,核力的性质,,
近代物理,原子核,核力与结合能,原子核中质子和中子的比例,,
近代物理,原子核,核力与结合能,结合能,,
近代物理,原子核,核能,质能方程,,
近代物理,原子核,核能,核裂变,,
近代物理,原子核,核能,核聚变,,
近代物理,原子核,粒子和宇宙,,,
近代物理,相对论简介,狭义相对论,,,
近代物理,相对论简介,时间和空间的相对性,,,
近代物理,相对论简介,广义相对论,,,
其他,物理学史,,,,
其他,物理方法,整体隔离法,,,
其他,物理方法,控制变量法,,,
其他,物理方法,假设法,,,
其他,物理方法,等效法,,,
其他,物理方法,图像法,,,
其他,物理方法,极限法,,,
其他,物理方法,估算法,,,
其他,物理方法,微元法,,,
其他,单位制及量纲,,,,
其他,当代社会热点问题,,,,
其他,物理实验（回收篮）,力学实验,,,
其他,物理实验（回收篮）,电学实验,,,
其他,物理实验（回收篮）,热学实验,,,
其他,物理实验（回收篮）,光学实验,,,
